script,family,variant,format,file,source,sha256
01-Persian-Arabic,IRANSansWebNoEn,02-Static,03-WOFF,01-Persian-Arabic\IRANSansWebNoEn\02-Static\03-WOFF\IRANSansWeb(NoEn)_Black.woff,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Black.woff,bfb4aa52a650cbffb1e9050f1e801b90614053bdcd2232247c4cc43020c10a7a
01-Persian-Arabic,IRANSansWebNoEn,02-Static,04-WOFF2,01-Persian-Arabic\IRANSansWebNoEn\02-Static\04-WOFF2\IRANSansWeb(NoEn)_Black.woff2,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Black.woff2,dc34d3611e7028a5ebb56c4bb1b447cdf7f43b68f728434038be6567a6530cda
01-Persian-Arabic,IRANSansWebNoEn,02-Static,01-TrueType,01-Persian-Arabic\IRANSansWebNoEn\02-Static\01-TrueType\IRANSansWeb(NoEn)_Bold.ttf,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Bold.ttf,95c30633e97acb133f466b51cd244a02a63bb70f025f6e1d9c68a8615e622a39
01-Persian-Arabic,IRANSansWebNoEn,02-Static,03-WOFF,01-Persian-Arabic\IRANSansWebNoEn\02-Static\03-WOFF\IRANSansWeb(NoEn)_Bold.woff,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Bold.woff,ebbce14c82a08ec3dabc81e45003776492ebc363b891d19e958ee8211f21a4bc
01-Persian-Arabic,IRANSansWebNoEn,02-Static,04-WOFF2,01-Persian-Arabic\IRANSansWebNoEn\02-Static\04-WOFF2\IRANSansWeb(NoEn)_Bold.woff2,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Bold.woff2,47af0b8371ca415e86ce80a8fe12a37eb2d0695a87c53afec2858037f17387c7
01-Persian-Arabic,IRANSansWebNoEn,02-Static,01-TrueType,01-Persian-Arabic\IRANSansWebNoEn\02-Static\01-TrueType\IRANSansWeb(NoEn)_Light.ttf,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Light.ttf,32757509e7b073dcfa3de74fef945f1d34d444d679ab44c262e1c4ca4c5fe274
01-Persian-Arabic,IRANSansWebNoEn,02-Static,03-WOFF,01-Persian-Arabic\IRANSansWebNoEn\02-Static\03-WOFF\IRANSansWeb(NoEn)_Light.woff,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Light.woff,dca71006e8e64b65291422baf0fe8082f916c7500c3f8089d23759c287aa3d00
01-Persian-Arabic,IRANSansWebNoEn,02-Static,04-WOFF2,01-Persian-Arabic\IRANSansWebNoEn\02-Static\04-WOFF2\IRANSansWeb(NoEn)_Light.woff2,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Light.woff2,109d36854d8f6999483cb6dcde202aad16c0432a2dc7fbdee3bf112a815c921e
01-Persian-Arabic,IRANSansWebNoEn,02-Static,01-TrueType,01-Persian-Arabic\IRANSansWebNoEn\02-Static\01-TrueType\IRANSansWeb(NoEn)_Medium.ttf,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Medium.ttf,bd60d99794fa97bb8df9b2b9be6fd7b60c821ee74a5377e3b7ce712f783c7c48
01-Persian-Arabic,IRANSansWebNoEn,02-Static,03-WOFF,01-Persian-Arabic\IRANSansWebNoEn\02-Static\03-WOFF\IRANSansWeb(NoEn)_Medium.woff,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Medium.woff,044a83847a4197f64e6cc042175867e0cce1c38b21dfb31c7fb22823e186027c
01-Persian-Arabic,IRANSansWebNoEn,02-Static,04-WOFF2,01-Persian-Arabic\IRANSansWebNoEn\02-Static\04-WOFF2\IRANSansWeb(NoEn)_Medium.woff2,Organized\iransanswebnoen\IRANSansWeb(NoEn)_Medium.woff2,15a5e3a473228b00c22e4eb64ab0a5010ae1c3ce36771742b77ee10c58cc77d6
01-Persian-Arabic,IRANSansWebNoEn,02-Static,01-TrueType,01-Persian-Arabic\IRANSansWebNoEn\02-Static\01-TrueType\IRANSansWeb(NoEn)_UltraLight.ttf,Organized\iransanswebnoen\IRANSansWeb(NoEn)_UltraLight.ttf,b88ca6434febbab94c81f25f8481c85250352ffeb1e3630549447c6760d9d3bc
01-Persian-Arabic,IRANSansWebNoEn,02-Static,03-WOFF,01-Persian-Arabic\IRANSansWebNoEn\02-Static\03-WOFF\IRANSansWeb(NoEn)_UltraLight.woff,Organized\iransanswebnoen\IRANSansWeb(NoEn)_UltraLight.woff,883744edebfa31b8cf8887929f3aea08c3e86c7960cfc883c71f0f84acfbf570
01-Persian-Arabic,IRANSansWebNoEn,02-Static,04-WOFF2,01-Persian-Arabic\IRANSansWebNoEn\02-Static\04-WOFF2\IRANSansWeb(NoEn)_UltraLight.woff2,Organized\iransanswebnoen\IRANSansWeb(NoEn)_UltraLight.woff2,e3e4e5fd3b61052b9073afc9e4732d0d35bb1f44db1d2abcbf5f76b33dfb7c50
03-Mixed,IRANSansX Black,02-Static,02-OpenType,03-Mixed\IRANSansX Black\02-Static\02-OpenType\IRANSansX-Black [v2].otf,Organized\IRANSansX\IRANSansX-Black [v2].otf,ca1c5417a03d79c5c9f0bdcc40b370f29de1441e9307164da3b938a50103102e
03-Mixed,IRANSansX Black,02-Static,02-OpenType,03-Mixed\IRANSansX Black\02-Static\02-OpenType\IRANSansX-Black.otf,Organized\IRANSansX\IRANSansX-Black.otf,b66429349903e2693dd7212462b738c4945c7efafea26fda1e7a03df198abada
03-Mixed,IRANSansX Black,02-Static,01-TrueType,03-Mixed\IRANSansX Black\02-Static\01-TrueType\IRANSansX-Black.ttf,Organized\IRANSansX\IRANSansX-Black.ttf,47e91d0daeffb6c0e84418f8f32e05782828494994dca3f75361f8174d34221a
03-Mixed,IRANSansX Black,02-Static,03-WOFF,03-Mixed\IRANSansX Black\02-Static\03-WOFF\IRANSansX-Black.woff,Organized\IRANSansX\IRANSansX-Black.woff,ee688f997acb3b1493e475825db2439f09d5d4bc27d0b49fab4fe74bd84d0401
03-Mixed,IRANSansX Black,02-Static,04-WOFF2,03-Mixed\IRANSansX Black\02-Static\04-WOFF2\IRANSansX-Black.woff2,Organized\IRANSansX\IRANSansX-Black.woff2,60455dc6fc030f27abee44b366313c2580f9ece1fc6f257691bef71034030dfb
03-Mixed,IRANSansX Black D4,02-Static,01-TrueType,03-Mixed\IRANSansX Black D4\02-Static\01-TrueType\IRANSansX-BlackD4.ttf,Organized\IRANSansX\IRANSansX-BlackD4.ttf,c45cd095e1653774c49bc8336613081ef614040372a56734b1bff756f0f0f00c
03-Mixed,IRANSansX,02-Static,02-OpenType,03-Mixed\IRANSansX\02-Static\02-OpenType\IRANSansX-Bold [v2].otf,Organized\IRANSansX\IRANSansX-Bold [v2].otf,be2c9980abfeaa19af2d827ba7489d2b15643ec198afae0e39913a8335ce6c43
03-Mixed,IRANSansX,02-Static,02-OpenType,03-Mixed\IRANSansX\02-Static\02-OpenType\IRANSansX-Bold.otf,Organized\IRANSansX\IRANSansX-Bold.otf,00e63885b2bc233f375d9551766f8e63d642711e4c293a5a46d5a50b5f9bfe24
03-Mixed,IRANSansX,02-Static,01-TrueType,03-Mixed\IRANSansX\02-Static\01-TrueType\IRANSansX-Bold.ttf,Organized\IRANSansX\IRANSansX-Bold.ttf,6c557ec979a0545b70ac1b15664c856f2e5d0af8b647a907110997bb9d6aba3c
03-Mixed,IRANSansX,02-Static,03-WOFF,03-Mixed\IRANSansX\02-Static\03-WOFF\IRANSansX-Bold.woff,Organized\IRANSansX\IRANSansX-Bold.woff,993dce1495d49e7be0c53c6252580a3c3198add58efe3ea1bae3b96ffba6b355
03-Mixed,IRANSansX,02-Static,04-WOFF2,03-Mixed\IRANSansX\02-Static\04-WOFF2\IRANSansX-Bold.woff2,Organized\IRANSansX\IRANSansX-Bold.woff2,498ce215cf838091c948ea3b3e8eeb9543debf271cf9f99da96f24e76b99f77d
03-Mixed,IRANSansX D4,02-Static,01-TrueType,03-Mixed\IRANSansX D4\02-Static\01-TrueType\IRANSansX-BoldD4.ttf,Organized\IRANSansX\IRANSansX-BoldD4.ttf,a364aaa42146a3fd72e9f8ff0b8d45f0503b3d58ae8394b0a08e2c459378a96b
03-Mixed,IRANSansX DemiBold,02-Static,02-OpenType,03-Mixed\IRANSansX DemiBold\02-Static\02-OpenType\IRANSansX-DemiBold [v2].otf,Organized\IRANSansX\IRANSansX-DemiBold [v2].otf,9259b386cd93954a728acee1833dd7b8c424083d27a83638437a2b9eee4155aa
03-Mixed,IRANSansX DemiBold,02-Static,02-OpenType,03-Mixed\IRANSansX DemiBold\02-Static\02-OpenType\IRANSansX-DemiBold.otf,Organized\IRANSansX\IRANSansX-DemiBold.otf,70f99400421ca29e10916147951ebfb0637fdae23db3d8414b5eef4fa6282dd1
03-Mixed,IRANSansX DemiBold,02-Static,01-TrueType,03-Mixed\IRANSansX DemiBold\02-Static\01-TrueType\IRANSansX-DemiBold.ttf,Organized\IRANSansX\IRANSansX-DemiBold.ttf,ce5cb72d3fc47d6626f2b2790292915966af1ad9425022711d5699a9b9649463
03-Mixed,IRANSansX DemiBold,02-Static,03-WOFF,03-Mixed\IRANSansX DemiBold\02-Static\03-WOFF\IRANSansX-DemiBold.woff,Organized\IRANSansX\IRANSansX-DemiBold.woff,42a92632b963be0af1fd7ff605a4aaf889449be5a2d82e120f8c4d2a7dbd9c33
03-Mixed,IRANSansX DemiBold,02-Static,04-WOFF2,03-Mixed\IRANSansX DemiBold\02-Static\04-WOFF2\IRANSansX-DemiBold.woff2,Organized\IRANSansX\IRANSansX-DemiBold.woff2,16ad6e7f7ac43925651dfef390d2875474cadb80584c79825a7dc22a4dc3cc56
03-Mixed,IRANSansX DemiBold D4,02-Static,01-TrueType,03-Mixed\IRANSansX DemiBold D4\02-Static\01-TrueType\IRANSansX-DemiBoldD4.ttf,Organized\IRANSansX\IRANSansX-DemiBoldD4.ttf,c32203d9fb6c4fbfcb85553ab9b777b220f5c2fc8ad6c171833e80573fecb75a
03-Mixed,IRANSansX ExtraBlack,02-Static,02-OpenType,03-Mixed\IRANSansX ExtraBlack\02-Static\02-OpenType\IRANSansX-ExtraBlack.otf,Organized\IRANSansX\IRANSansX-ExtraBlack.otf,17ad5c26be625d79867604921f0d4602068a942a6a272cecb7e4bcca227a235c
03-Mixed,IRANSansX ExtraBlack,02-Static,01-TrueType,03-Mixed\IRANSansX ExtraBlack\02-Static\01-TrueType\IRANSansX-ExtraBlack.ttf,Organized\IRANSansX\IRANSansX-ExtraBlack.ttf,6614ac88ed158c9c801903f134e5cbe32d263a8d75e512c1f41140bfbb7310c8
03-Mixed,IRANSansX ExtraBlack D4,02-Static,01-TrueType,03-Mixed\IRANSansX ExtraBlack D4\02-Static\01-TrueType\IRANSansX-ExtraBlackD4.ttf,Organized\IRANSansX\IRANSansX-ExtraBlackD4.ttf,36958e387f760c4f6485812b4e797b1206345de65e805d455c704255bcd935d1
03-Mixed,IRANSansX ExtraBold,02-Static,02-OpenType,03-Mixed\IRANSansX ExtraBold\02-Static\02-OpenType\IRANSansX-ExtraBold [v2].otf,Organized\IRANSansX\IRANSansX-ExtraBold [v2].otf,f03d002de7fc2c17d13a1169642144b95db381c606aa0e379a644cbfad22f7eb
03-Mixed,IRANSansX ExtraBold,02-Static,02-OpenType,03-Mixed\IRANSansX ExtraBold\02-Static\02-OpenType\IRANSansX-ExtraBold.otf,Organized\IRANSansX\IRANSansX-ExtraBold.otf,d6e9194f29546579f2bef7469f96c64f5a26e95c430b4885cb44d157b83179db
03-Mixed,IRANSansX ExtraBold,02-Static,01-TrueType,03-Mixed\IRANSansX ExtraBold\02-Static\01-TrueType\IRANSansX-ExtraBold.ttf,Organized\IRANSansX\IRANSansX-ExtraBold.ttf,b1af59bade7fe796b8fdb820095e8b8484144d3a2fcb63dc0e7f65b83559f92e
03-Mixed,IRANSansX ExtraBold,02-Static,03-WOFF,03-Mixed\IRANSansX ExtraBold\02-Static\03-WOFF\IRANSansX-ExtraBold.woff,Organized\IRANSansX\IRANSansX-ExtraBold.woff,61a7bf51a1d890cd122a67f77a10b6db3ffb5ac2360030992355b0deced3a8e5
03-Mixed,IRANSansX ExtraBold,02-Static,04-WOFF2,03-Mixed\IRANSansX ExtraBold\02-Static\04-WOFF2\IRANSansX-ExtraBold.woff2,Organized\IRANSansX\IRANSansX-ExtraBold.woff2,b3d6e7f92b2d915b08fbdce240dc96de855e2152842829992a1b699bb3556f1f
03-Mixed,IRANSansX ExtraBold D4,02-Static,01-TrueType,03-Mixed\IRANSansX ExtraBold D4\02-Static\01-TrueType\IRANSansX-ExtraBoldD4.ttf,Organized\IRANSansX\IRANSansX-ExtraBoldD4.ttf,65504fea975204eef1e9f320b52b3991a7b19116b64d54ea4ce42230c9bd9301
03-Mixed,IRANSansX Heavy,02-Static,02-OpenType,03-Mixed\IRANSansX Heavy\02-Static\02-OpenType\IRANSansX-Heavy.otf,Organized\IRANSansX\IRANSansX-Heavy.otf,1ae18c3e27125318020497453891af1f04e5fa7c7d56dcbfd1eb5a78ccdfcd55
03-Mixed,IRANSansX Heavy,02-Static,01-TrueType,03-Mixed\IRANSansX Heavy\02-Static\01-TrueType\IRANSansX-Heavy.ttf,Organized\IRANSansX\IRANSansX-Heavy.ttf,9b99dc1ceba38dc002d08daab5c5479dafb993e3c394e84a8d8607e670db4680
03-Mixed,IRANSansX Heavy D4,02-Static,01-TrueType,03-Mixed\IRANSansX Heavy D4\02-Static\01-TrueType\IRANSansX-HeavyD4.ttf,Organized\IRANSansX\IRANSansX-HeavyD4.ttf,dbf2e92b7a554cf8da96de7b667cbeefb62c15724a2cbe5baf0925b29f90fad2
03-Mixed,IRANSansX Light,02-Static,02-OpenType,03-Mixed\IRANSansX Light\02-Static\02-OpenType\IRANSansX-Light [v2].otf,Organized\IRANSansX\IRANSansX-Light [v2].otf,33aaed8adb262714a6205240151a92220ef28978cb4deedad319e93220d96105
03-Mixed,IRANSansX Light,02-Static,02-OpenType,03-Mixed\IRANSansX Light\02-Static\02-OpenType\IRANSansX-Light.otf,Organized\IRANSansX\IRANSansX-Light.otf,23ffe4c1c71f60a123f70083d3eb6f155ad8d864c99d24f267e7690a1f4bfbdd
03-Mixed,IRANSansX Light,02-Static,01-TrueType,03-Mixed\IRANSansX Light\02-Static\01-TrueType\IRANSansX-Light.ttf,Organized\IRANSansX\IRANSansX-Light.ttf,bca11083652e912d3dc21fbffead3426f443ba538ac54316fe584fd01accd428
03-Mixed,IRANSansX Light,02-Static,03-WOFF,03-Mixed\IRANSansX Light\02-Static\03-WOFF\IRANSansX-Light.woff,Organized\IRANSansX\IRANSansX-Light.woff,ece9f749778c77c8407b54cc28252493eae217e3892d60f2fdb437e86ad59e12
03-Mixed,IRANSansX Light,02-Static,04-WOFF2,03-Mixed\IRANSansX Light\02-Static\04-WOFF2\IRANSansX-Light.woff2,Organized\IRANSansX\IRANSansX-Light.woff2,85291da67a6180945996f692a0c71c15ba5fd2e3735f64855385dff6e2f83878
03-Mixed,IRANSansX Light D4,02-Static,01-TrueType,03-Mixed\IRANSansX Light D4\02-Static\01-TrueType\IRANSansX-LightD4.ttf,Organized\IRANSansX\IRANSansX-LightD4.ttf,0de0ff1cadf1556c49edb17f629276ffc60a0591ac61b5e9498cc4dd26e1bd05
03-Mixed,IRANSansX Medium,02-Static,02-OpenType,03-Mixed\IRANSansX Medium\02-Static\02-OpenType\IRANSansX-Medium [v2].otf,Organized\IRANSansX\IRANSansX-Medium [v2].otf,f65b25c4fdbc4ff9148bf163d76e5e5e79b6f35517ab0e5d05c6b45498af2b9a
03-Mixed,IRANSansX Medium,02-Static,02-OpenType,03-Mixed\IRANSansX Medium\02-Static\02-OpenType\IRANSansX-Medium.otf,Organized\IRANSansX\IRANSansX-Medium.otf,447c83304017f3d353e23530e0e1a213496f01902e30b8f9b89e9c7f503f9d39
03-Mixed,IRANSansX Medium,02-Static,01-TrueType,03-Mixed\IRANSansX Medium\02-Static\01-TrueType\IRANSansX-Medium.ttf,Organized\IRANSansX\IRANSansX-Medium.ttf,a8819c79623a5d8fde1467302d9ce79356adabc865858967483ca4a63aeab973
03-Mixed,IRANSansX Medium,02-Static,03-WOFF,03-Mixed\IRANSansX Medium\02-Static\03-WOFF\IRANSansX-Medium.woff,Organized\IRANSansX\IRANSansX-Medium.woff,167342822aa8b7292f5d48eab014291631ba24297399e09941cdc5ed05945d8c
03-Mixed,IRANSansX Medium,02-Static,04-WOFF2,03-Mixed\IRANSansX Medium\02-Static\04-WOFF2\IRANSansX-Medium.woff2,Organized\IRANSansX\IRANSansX-Medium.woff2,8fe7aa772b21055942be87a270992b8c9f0afee2ae6366b3fcc5216ccdee6c73
03-Mixed,IRANSansX Medium D4,02-Static,01-TrueType,03-Mixed\IRANSansX Medium D4\02-Static\01-TrueType\IRANSansX-MediumD4.ttf,Organized\IRANSansX\IRANSansX-MediumD4.ttf,b6c4f851e1a36c8f609784ac581432896283892101337939cc6e32c8d31556c5
03-Mixed,IRANSansX,02-Static,02-OpenType,03-Mixed\IRANSansX\02-Static\02-OpenType\IRANSansX-Regular [v2].otf,Organized\IRANSansX\IRANSansX-Regular [v2].otf,8a531c9da51e8f4fd9f7a903abf6043c2e3e6733f7611abd57c963f5d760dc67
03-Mixed,IRANSansX,02-Static,02-OpenType,03-Mixed\IRANSansX\02-Static\02-OpenType\IRANSansX-Regular.otf,Organized\IRANSansX\IRANSansX-Regular.otf,715ca92e5c17d6f4d9e413a2c751e4ed10a350c9e099fec31cce53349cb3164d
03-Mixed,IRANSansX,02-Static,01-TrueType,03-Mixed\IRANSansX\02-Static\01-TrueType\IRANSansX-Regular.ttf,Organized\IRANSansX\IRANSansX-Regular.ttf,8eb636a5dd5c3a0014cc3b1321bf61e89a40b302c5407862b3f1892e786ee32f
03-Mixed,IRANSansX,02-Static,03-WOFF,03-Mixed\IRANSansX\02-Static\03-WOFF\IRANSansX-Regular.woff,Organized\IRANSansX\IRANSansX-Regular.woff,a28fd279b0611475db04f646ecda28c2a0b27fa16979112b9790772566a7d5bd
03-Mixed,IRANSansX,02-Static,04-WOFF2,03-Mixed\IRANSansX\02-Static\04-WOFF2\IRANSansX-Regular.woff2,Organized\IRANSansX\IRANSansX-Regular.woff2,9f46f41a0188c0f826d830a08a65a6f95d061a92cc9e81e635b0ac91ff7fc852
03-Mixed,IRANSansX D4,02-Static,01-TrueType,03-Mixed\IRANSansX D4\02-Static\01-TrueType\IRANSansX-RegularD4.ttf,Organized\IRANSansX\IRANSansX-RegularD4.ttf,5dad7e2218d8c1e226d4560eea5b45d1242d9d23bae3082cbb6b50dfd1f55ddb
03-Mixed,IRANSansX Thin,02-Static,02-OpenType,03-Mixed\IRANSansX Thin\02-Static\02-OpenType\IRANSansX-Thin [v2].otf,Organized\IRANSansX\IRANSansX-Thin [v2].otf,40d6147e565736deb2bc6bbb33eaa181178c55dc09aad50b42116edb465edbe0
03-Mixed,IRANSansX Thin,02-Static,02-OpenType,03-Mixed\IRANSansX Thin\02-Static\02-OpenType\IRANSansX-Thin.otf,Organized\IRANSansX\IRANSansX-Thin.otf,078c606e77ecc8bc18371f2e5d3a020ad11c9d6c1741f6633db3e783854a8f1c
03-Mixed,IRANSansX Thin,02-Static,01-TrueType,03-Mixed\IRANSansX Thin\02-Static\01-TrueType\IRANSansX-Thin.ttf,Organized\IRANSansX\IRANSansX-Thin.ttf,890ad6dba97d87222dc41924bdcffc4cb4df454e4833355d6fa01a5697a9da78
03-Mixed,IRANSansX Thin,02-Static,03-WOFF,03-Mixed\IRANSansX Thin\02-Static\03-WOFF\IRANSansX-Thin.woff,Organized\IRANSansX\IRANSansX-Thin.woff,ab6c701ba44eefc20095235d40e25fb0e3ed419158589bedf93ddc38d3cdc255
03-Mixed,IRANSansX Thin,02-Static,04-WOFF2,03-Mixed\IRANSansX Thin\02-Static\04-WOFF2\IRANSansX-Thin.woff2,Organized\IRANSansX\IRANSansX-Thin.woff2,8834a38195c8da406cdbaf4a626ebe748e108a5ab7c3c497956d029725b62923
03-Mixed,IRANSansX Thin D4,02-Static,01-TrueType,03-Mixed\IRANSansX Thin D4\02-Static\01-TrueType\IRANSansX-ThinD4.ttf,Organized\IRANSansX\IRANSansX-ThinD4.ttf,7aa60d9ce0121c6f5efcde3b2142ecaeb2997d37cff056276dc2206dbff35570
03-Mixed,IRANSansX UltraLight,02-Static,02-OpenType,03-Mixed\IRANSansX UltraLight\02-Static\02-OpenType\IRANSansX-UltraLight [v2].otf,Organized\IRANSansX\IRANSansX-UltraLight [v2].otf,fb5b9cb499fd0b559949a101b5bdef55ef328e103969c6ce55a3e513e954430e
03-Mixed,IRANSansX UltraLight,02-Static,02-OpenType,03-Mixed\IRANSansX UltraLight\02-Static\02-OpenType\IRANSansX-UltraLight.otf,Organized\IRANSansX\IRANSansX-UltraLight.otf,6778a338748213d835e91a44be9bc6a833f6f9a64972aefa7b4d4e44fa8980b8
03-Mixed,IRANSansX UltraLight,02-Static,01-TrueType,03-Mixed\IRANSansX UltraLight\02-Static\01-TrueType\IRANSansX-UltraLight.ttf,Organized\IRANSansX\IRANSansX-UltraLight.ttf,a2bd18fb5a1c131a905c3d481f20c50a5094cbae0e876e9f5ce441860c0b01b4
03-Mixed,IRANSansX UltraLight,02-Static,03-WOFF,03-Mixed\IRANSansX UltraLight\02-Static\03-WOFF\IRANSansX-UltraLight.woff,Organized\IRANSansX\IRANSansX-UltraLight.woff,2b7e836eb3978516e36711c3d759dc3370ce884ed365634bfbac385374acfbad
03-Mixed,IRANSansX UltraLight,02-Static,04-WOFF2,03-Mixed\IRANSansX UltraLight\02-Static\04-WOFF2\IRANSansX-UltraLight.woff2,Organized\IRANSansX\IRANSansX-UltraLight.woff2,edffe4de1ec2da17791d5a1566b195f06db560dbca97f530ad758b8b791d8d46
03-Mixed,IRANSansX UltraLight D4,02-Static,01-TrueType,03-Mixed\IRANSansX UltraLight D4\02-Static\01-TrueType\IRANSansX-UltraLightD4.ttf,Organized\IRANSansX\IRANSansX-UltraLightD4.ttf,9e44d123528cfe4a45b4b94b4beccf0b1a83a8c88bcce78381ce2cd5a13c2db8
03-Mixed,IRANSansX Black,02-Static,01-TrueType,03-Mixed\IRANSansX Black\02-Static\01-TrueType\IRANSansXBlack.ttf,Organized\IRANSansX\IRANSansXBlack.ttf,463461b2e86fafaf4fc4765f9562e3ec78362252c13f971ac8d4a639493078cf
03-Mixed,IRANSansX,02-Static,01-TrueType,03-Mixed\IRANSansX\02-Static\01-TrueType\IRANSansXBold.ttf,Organized\IRANSansX\IRANSansXBold.ttf,f202d13741f425517d984a793343b2443bc4c7c5a7aead96846689640112a69e
03-Mixed,IRANSansX DemiBold,02-Static,01-TrueType,03-Mixed\IRANSansX DemiBold\02-Static\01-TrueType\IRANSansXDemiBold.ttf,Organized\IRANSansX\IRANSansXDemiBold.ttf,279be90c15efef8c71522a47f65045fa816f8186fba6d0a5e124ab2fcd1fe7f0
03-Mixed,IRANSansX ExtraBold,02-Static,01-TrueType,03-Mixed\IRANSansX ExtraBold\02-Static\01-TrueType\IRANSansXExtraBold.ttf,Organized\IRANSansX\IRANSansXExtraBold.ttf,13f09cad07abdba82fc93db5f4faf08ff7f07cdf85dfe74537d80ab37749c413
03-Mixed,IRANSansX Light,02-Static,01-TrueType,03-Mixed\IRANSansX Light\02-Static\01-TrueType\IRANSansXLight.ttf,Organized\IRANSansX\IRANSansXLight.ttf,b855bd4fcfaca127d15485684ef434084add831b282ab57e367186479504b784
03-Mixed,IRANSansX Medium,02-Static,01-TrueType,03-Mixed\IRANSansX Medium\02-Static\01-TrueType\IRANSansXMedium.ttf,Organized\IRANSansX\IRANSansXMedium.ttf,c040539dbab119f440a08fb3772282675daae9f3648103985b2969c82c4c90a3
03-Mixed,IRANSansX,02-Static,01-TrueType,03-Mixed\IRANSansX\02-Static\01-TrueType\IRANSansXRegular.ttf,Organized\IRANSansX\IRANSansXRegular.ttf,3623cc9312f4d067ffe849813e3d7f0e2021aeb3f070a266707c9b48f8703972
03-Mixed,IRANSansX Thin,02-Static,01-TrueType,03-Mixed\IRANSansX Thin\02-Static\01-TrueType\IRANSansXThin.ttf,Organized\IRANSansX\IRANSansXThin.ttf,79668b95abfedbbaa2f4780d77bed9516063a35698fd3c52112787664822dd77
03-Mixed,IRANSansX UltraLight,02-Static,01-TrueType,03-Mixed\IRANSansX UltraLight\02-Static\01-TrueType\IRANSansXUltraLight.ttf,Organized\IRANSansX\IRANSansXUltraLight.ttf,5e27374d6699f87bf35cab4b2613a0f68774466536309aea6b1b83396ec30177
03-Mixed,IRANSansXFaNum Black,02-Static,01-TrueType,03-Mixed\IRANSansXFaNum Black\02-Static\01-TrueType\IRANSansXFaNum-Black [v2].ttf,Organized\IRANSansXFaNum\IRANSansXFaNum-Black [v2].ttf,7d043e9a04a39d8871d12ff48c5b02b0c52555955fcae5223043815db88a2e80
03-Mixed,IRANSansXFaNum Black,02-Static,02-OpenType,03-Mixed\IRANSansXFaNum Black\02-Static\02-OpenType\IRANSansXFaNum-Black.otf,Organized\IRANSansXFaNum\IRANSansXFaNum-Black.otf,8162c2d9746551bde30cce20e3e9ffa5d864e8c32adc744a709d2845e43804a3
03-Mixed,IRANSansXFaNum Black,02-Static,01-TrueType,03-Mixed\IRANSansXFaNum Black\02-Static\01-TrueType\IRANSansXFaNum-Black.ttf,Organized\IRANSansXFaNum\IRANSansXFaNum-Black.ttf,7266f30b32edbbd0f0fdc50c4e139b1b5b2e4e7bead745d30e5d5c5f97e9a616
03-Mixed,IRANSansXFaNum Black,02-Static,03-WOFF,03-Mixed\IRANSansXFaNum Black\02-Static\03-WOFF\IRANSansXFaNum-Black.woff,Organized\IRANSansXFaNum\IRANSansXFaNum-Black.woff,50bd613be17c4cc436d0f32ee01fd675606b9a30167a810ddd32d6f13576502d
03-Mixed,IRANSansXFaNum Black,02-Static,04-WOFF2,03-Mixed\IRANSansXFaNum Black\02-Static\04-WOFF2\IRANSansXFaNum-Black.woff2,Organized\IRANSansXFaNum\IRANSansXFaNum-Black.woff2,22d00a35e548e8b3159567d3afee9c10e34fe9c8dd8e611710029115fdb81660
03-Mixed,IRANSansXFaNum Black D4,02-Static,01-TrueType,03-Mixed\IRANSansXFaNum Black D4\02-Static\01-TrueType\IRANSansXFaNum-BlackD4.ttf,Organized\IRANSansXFaNum\IRANSansXFaNum-BlackD4.ttf,09ec7aa290474f902a6a88bc62648092d2ad8ceb0b37b7ec543e229db6dc57b3
03-Mixed,IRANSansXFaNum,02-Static,01-TrueType,03-Mixed\IRANSansXFaNum\02-Static\01-TrueType\IRANSansXFaNum-Bold [v2].ttf,Organized\IRANSansXFaNum\IRANSansXFaNum-Bold [v2].ttf,df5404074f0e06f20713716c6e4af8ac52452a23b6348c6d17dd54e1051efb4a
03-Mixed,IRANSansXFaNum,02-Static,02-OpenType,03-Mixed\IRANSansXFaNum\02-Static\02-OpenType\IRANSansXFaNum-Bold.otf,Organized\IRANSansXFaNum\IRANSansXFaNum-Bold.otf,23d25396a2d5736f6d030b7a54b9022d14ee5f2e053d1f9c80fb433099ecd77a
03-Mixed,IRANSansXFaNum,02-Static,01-TrueType,03-Mixed\IRANSansXFaNum\02-Static\01-TrueType\IRANSansXFaNum-Bold.ttf,Organized\IRANSansXFaNum\IRANSansXFaNum-Bold.ttf,a1ef1bb0857665615fbfbcb1fbf8ed1691940671dd4f4b9bffe0bf43d20ce6ec
03-Mixed,IRANSansXFaNum,02-Static,03-WOFF,03-Mixed\IRANSansXFaNum\02-Static\03-WOFF\IRANSansXFaNum-Bold.woff,Organized\IRANSansXFaNum\IRANSansXFaNum-Bold.woff,13c9c79a923189f5b4c0811117bccfcfd8503ad0485555d64abf3bcc7feba6e1
